Demographic,Platform,Weeks,Curve Frequency,Frequency Cap,Key,  A  , B , C , Potential ,D,Max Reach
P18+,Linear TV Regional 4 Seven Network,7 Weeks,nineplus,0,P18+Linear TV Regional 4 Seven Network7 Weeksnineplus0,0.020524128,0.027836232,122456.2579,20600000,127832.6846,0.020524128
P18+,Linear TV Regional 4 Seven Network,8 Weeks,oneplus,0,P18+Linear TV Regional 4 Seven Network8 Weeksoneplus0,0.168670555,4006.741797,-0.762938096,20600000,0,0.168670555
P18+,Linear TV Regional 4 Seven Network,8 Weeks,twoplus,0,P18+Linear TV Regional 4 Seven Network8 Weekstwoplus0,-1.057163839,0.761030145,-84916.49513,20600000,15523.17297,-1.057163839
P18+,Linear TV Regional 4 Seven Network,8 Weeks,threeplus,0,P18+Linear TV Regional 4 Seven Network8 Weeksthreeplus0,-0.1281713,0.16582254,-86898.66217,20600000,90542.86016,-0.1281713
P18+,Linear TV Regional 4 Seven Network,8 Weeks,fourplus,0,P18+Linear TV Regional 4 Seven Network8 Weeksfourplus0,-0.007542896,0.075991056,-11009.18339,20600000,130522.3222,-0.007542896
P18+,Linear TV Regional 4 Seven Network,8 Weeks,fiveplus,0,P18+Linear TV Regional 4 Seven Network8 Weeksfiveplus0,0.013727129,0.052644215,37590.07588,20600000,131608.1569,0.013727129
P18+,Linear TV Regional 4 Seven Network,8 Weeks,sixplus,0,P18+Linear TV Regional 4 Seven Network8 Weekssixplus0,0.019373304,0.040892672,66980.12283,20600000,125404.4185,0.019373304
P18+,Linear TV Regional 4 Seven Network,8 Weeks,sevenplus,0,P18+Linear TV Regional 4 Seven Network8 Weekssevenplus0,0.020709969,0.03629504,87366.2914,20600000,130506.5229,0.020709969
P18+,Linear TV Regional 4 Seven Network,8 Weeks,eightplus,0,P18+Linear TV Regional 4 Seven Network8 Weekseightplus0,0.021508519,0.031755697,108004.0767,20600000,128304.3255,0.021508519
P18+,Linear TV Regional 4 Seven Network,8 Weeks,nineplus,0,P18+Linear TV Regional 4 Seven Network8 Weeksnineplus0,0.021091904,0.02860629,122456.2579,20600000,127832.6846,0.021091904
P18+,Linear TV Regional 4 Seven Network,9 Weeks,oneplus,0,P18+Linear TV Regional 4 Seven Network9 Weeksoneplus0,0.173211028,4006.741797,-0.762938096,20600000,0,0.173211028
P18+,Linear TV Regional 4 Seven Network,9 Weeks,twoplus,0,P18+Linear TV Regional 4 Seven Network9 Weekstwoplus0,-1.085621827,0.781516455,-84916.49513,20600000,15523.17297,-1.085621827
P18+,Linear TV Regional 4 Seven Network,9 Weeks,threeplus,0,P18+Linear TV Regional 4 Seven Network9 Weeksthreeplus0,-0.131621567,0.170286347,-86898.66217,20600000,90542.86016,-0.131621567
P18+,Linear TV Regional 4 Seven Network,9 Weeks,fourplus,0,P18+Linear TV Regional 4 Seven Network9 Weeksfourplus0,-0.007745945,0.078036673,-11009.18339,20600000,130522.3222,-0.007745945
P18+,Linear TV Regional 4 Seven Network,9 Weeks,fiveplus,0,P18+Linear TV Regional 4 Seven Network9 Weeksfiveplus0,0.014096653,0.054061355,37590.07588,20600000,131608.1569,0.014096653
P18+,Linear TV Regional 4 Seven Network,9 Weeks,sixplus,0,P18+Linear TV Regional 4 Seven Network9 Weekssixplus0,0.019894818,0.04199347,66980.12283,20600000,125404.4185,0.019894818
P18+,Linear TV Regional 4 Seven Network,9 Weeks,sevenplus,0,P18+Linear TV Regional 4 Seven Network9 Weekssevenplus0,0.021267464,0.037272073,87366.2914,20600000,130506.5229,0.021267464
P18+,Linear TV Regional 4 Seven Network,9 Weeks,eightplus,0,P18+Linear TV Regional 4 Seven Network9 Weekseightplus0,0.022087511,0.032610534,108004.0767,20600000,128304.3255,0.022087511
P18+,Linear TV Regional 4 Seven Network,9 Weeks,nineplus,0,P18+Linear TV Regional 4 Seven Network9 Weeksnineplus0,0.021659681,0.029376348,122456.2579,20600000,127832.6846,0.021659681
P18+,Linear TV Regional 4 Seven Network,10 Weeks,oneplus,0,P18+Linear TV Regional 4 Seven Network10 Weeksoneplus0,0.177751502,4006.741797,-0.762938096,20600000,0,0.177751502
P18+,Linear TV Regional 4 Seven Network,10 Weeks,twoplus,0,P18+Linear TV Regional 4 Seven Network10 Weekstwoplus0,-1.114079815,0.802002766,-84916.49513,20600000,15523.17297,-1.114079815
P18+,Linear TV Regional 4 Seven Network,10 Weeks,threeplus,0,P18+Linear TV Regional 4 Seven Network10 Weeksthreeplus0,-0.135071834,0.174750155,-86898.66217,20600000,90542.86016,-0.135071834
P18+,Linear TV Regional 4 Seven Network,10 Weeks,fourplus,0,P18+Linear TV Regional 4 Seven Network10 Weeksfourplus0,-0.007948994,0.08008229,-11009.18339,20600000,130522.3222,-0.007948994
P18+,Linear TV Regional 4 Seven Network,10 Weeks,fiveplus,0,P18+Linear TV Regional 4 Seven Network10 Weeksfiveplus0,0.014466176,0.055478494,37590.07588,20600000,131608.1569,0.014466176
P18+,Linear TV Regional 4 Seven Network,10 Weeks,sixplus,0,P18+Linear TV Regional 4 Seven Network10 Weekssixplus0,0.020416331,0.043094267,66980.12283,20600000,125404.4185,0.020416331
P18+,Linear TV Regional 4 Seven Network,10 Weeks,sevenplus,0,P18+Linear TV Regional 4 Seven Network10 Weekssevenplus0,0.02182496,0.038249106,87366.2914,20600000,130506.5229,0.02182496
P18+,Linear TV Regional 4 Seven Network,10 Weeks,eightplus,0,P18+Linear TV Regional 4 Seven Network10 Weekseightplus0,0.022666503,0.033465372,108004.0767,20600000,128304.3255,0.022666503
P18+,Linear TV Regional 4 Seven Network,10 Weeks,nineplus,0,P18+Linear TV Regional 4 Seven Network10 Weeksnineplus0,0.022227458,0.030146406,122456.2579,20600000,127832.6846,0.022227458
P18+,Linear TV Regional 4 Seven Network,11 Weeks,oneplus,0,P18+Linear TV Regional 4 Seven Network11 Weeksoneplus0,0.182291976,4006.741797,-0.762938096,20600000,0,0.182291976
P18+,Linear TV Regional 4 Seven Network,11 Weeks,twoplus,0,P18+Linear TV Regional 4 Seven Network11 Weekstwoplus0,-1.142537803,0.822489076,-84916.49513,20600000,15523.17297,-1.142537803
P18+,Linear TV Regional 4 Seven Network,11 Weeks,threeplus,0,P18+Linear TV Regional 4 Seven Network11 Weeksthreeplus0,-0.138522101,0.179213962,-86898.66217,20600000,90542.86016,-0.138522101
P18+,Linear TV Regional 4 Seven Network,11 Weeks,fourplus,0,P18+Linear TV Regional 4 Seven Network11 Weeksfourplus0,-0.008152042,0.082127907,-11009.18339,20600000,130522.3222,-0.008152042
P18+,Linear TV Regional 4 Seven Network,11 Weeks,fiveplus,0,P18+Linear TV Regional 4 Seven Network11 Weeksfiveplus0,0.014835699,0.056895633,37590.07588,20600000,131608.1569,0.014835699
P18+,Linear TV Regional 4 Seven Network,11 Weeks,sixplus,0,P18+Linear TV Regional 4 Seven Network11 Weekssixplus0,0.020937845,0.044195065,66980.12283,20600000,125404.4185,0.020937845
P18+,Linear TV Regional 4 Seven Network,11 Weeks,sevenplus,0,P18+Linear TV Regional 4 Seven Network11 Weekssevenplus0,0.022382455,0.039226139,87366.2914,20600000,130506.5229,0.022382455
P18+,Linear TV Regional 4 Seven Network,11 Weeks,eightplus,0,P18+Linear TV Regional 4 Seven Network11 Weekseightplus0,0.023245494,0.034320209,108004.0767,20600000,128304.3255,0.023245494
P18+,Linear TV Regional 4 Seven Network,11 Weeks,nineplus,0,P18+Linear TV Regional 4 Seven Network11 Weeksnineplus0,0.022795235,0.030916464,122456.2579,20600000,127832.6846,0.022795235
P18+,Linear TV Regional 4 Seven Network,12 Weeks,oneplus,0,P18+Linear TV Regional 4 Seven Network12 Weeksoneplus0,0.186832449,4006.741797,-0.762938096,20600000,0,0.186832449
P18+,Linear TV Regional 4 Seven Network,12 Weeks,twoplus,0,P18+Linear TV Regional 4 Seven Network12 Weekstwoplus0,-1.170995791,0.842975386,-84916.49513,20600000,15523.17297,-1.170995791
P18+,Linear TV Regional 4 Seven Network,12 Weeks,threeplus,0,P18+Linear TV Regional 4 Seven Network12 Weeksthreeplus0,-0.141972367,0.18367777,-86898.66217,20600000,90542.86016,-0.141972367
P18+,Linear TV Regional 4 Seven Network,12 Weeks,fourplus,0,P18+Linear TV Regional 4 Seven Network12 Weeksfourplus0,-0.008355091,0.084173525,-11009.18339,20600000,130522.3222,-0.008355091
P18+,Linear TV Regional 4 Seven Network,12 Weeks,fiveplus,0,P18+Linear TV Regional 4 Seven Network12 Weeksfiveplus0,0.015205222,0.058312773,37590.07588,20600000,131608.1569,0.015205222
P18+,Linear TV Regional 4 Seven Network,12 Weeks,sixplus,0,P18+Linear TV Regional 4 Seven Network12 Weekssixplus0,0.021459358,0.045295862,66980.12283,20600000,125404.4185,0.021459358
P18+,Linear TV Regional 4 Seven Network,12 Weeks,sevenplus,0,P18+Linear TV Regional 4 Seven Network12 Weekssevenplus0,0.022939951,0.040203172,87366.2914,20600000,130506.5229,0.022939951
P18+,Linear TV Regional 4 Seven Network,12 Weeks,eightplus,0,P18+Linear TV Regional 4 Seven Network12 Weekseightplus0,0.023824486,0.035175047,108004.0767,20600000,128304.3255,0.023824486
P18+,Linear TV Regional 4 Seven Network,12 Weeks,nineplus,0,P18+Linear TV Regional 4 Seven Network12 Weeksnineplus0,0.023363012,0.031686522,122456.2579,20600000,127832.6846,0.023363012
P18-44,Linear TV Regional 4 Seven Network,4 Weeks,oneplus,0,P18-44Linear TV Regional 4 Seven Network4 Weeksoneplus0,0.100463677,5273.839401,-0.719397416,9700000,0,0.100463677
P18-44,Linear TV Regional 4 Seven Network,4 Weeks,twoplus,0,P18-44Linear TV Regional 4 Seven Network4 Weekstwoplus0,-0.817404746,0.569021786,-204210.4086,9700000,27105.21876,-0.817404746
P18-44,Linear TV Regional 4 Seven Network,4 Weeks,threeplus,0,P18-44Linear TV Regional 4 Seven Network4 Weeksthreeplus0,-0.258801635,0.209108301,-266292.6946,9700000,92984.63658,-0.258801635
P18-44,Linear TV Regional 4 Seven Network,4 Weeks,fourplus,0,P18-44Linear TV Regional 4 Seven Network4 Weeksfourplus0,-0.006370191,0.039906849,-35784.20991,9700000,260555.6437,-0.006370191
P18-44,Linear TV Regional 4 Seven Network,4 Weeks,fiveplus,0,P18-44Linear TV Regional 4 Seven Network4 Weeksfiveplus0,0.008280702,0.016681295,89364.45542,9700000,162445.0889,0.008280702
P18-44,Linear TV Regional 4 Seven Network,4 Weeks,sixplus,0,P18-44Linear TV Regional 4 Seven Network4 Weekssixplus0,0.008366957,0.01457403,117073.9474,9700000,174537.6852,0.008366957
P18-44,Linear TV Regional 4 Seven Network,4 Weeks,sevenplus,0,P18-44Linear TV Regional 4 Seven Network4 Weekssevenplus0,0.008251561,0.011976309,144003.8324,9700000,168398.764,0.008251561
P18-44,Linear TV Regional 4 Seven Network,4 Weeks,eightplus,0,P18-44Linear TV Regional 4 Seven Network4 Weekseightplus0,0.007776788,0.010057472,164409.2681,9700000,162086.7265,0.007776788
P18-44,Linear TV Regional 4 Seven Network,4 Weeks,nineplus,0,P18-44Linear TV Regional 4 Seven Network4 Weeksnineplus0,0.007872445,0.010790892,195139.7416,9700000,207799.4387,0.007872445
P18-44,Linear TV Regional 4 Seven Network,3 Weeks,oneplus,0,P18-44Linear TV Regional 4 Seven Network3 Weeksoneplus0,0.092956951,5273.839401,-0.719397416,9700000,0,0.092956951
P18-44,Linear TV Regional 4 Seven Network,3 Weeks,twoplus,0,P18-44Linear TV Regional 4 Seven Network3 Weekstwoplus0,-0.756327616,0.526504027,-204210.4086,9700000,27105.21876,-0.756327616
P18-44,Linear TV Regional 4 Seven Network,3 Weeks,threeplus,0,P18-44Linear TV Regional 4 Seven Network3 Weeksthreeplus0,-0.239463772,0.193483563,-266292.6946,9700000,92984.63658,-0.239463772
P18-44,Linear TV Regional 4 Seven Network,3 Weeks,fourplus,0,P18-44Linear TV Regional 4 Seven Network3 Weeksfourplus0,-0.005894205,0.036924978,-35784.20991,9700000,260555.6437,-0.005894205
P18-44,Linear TV Regional 4 Seven Network,3 Weeks,fiveplus,0,P18-44Linear TV Regional 4 Seven Network3 Weeksfiveplus0,0.007661961,0.015434855,89364.45542,9700000,162445.0889,0.007661961
P18-44,Linear TV Regional 4 Seven Network,3 Weeks,sixplus,0,P18-44Linear TV Regional 4 Seven Network3 Weekssixplus0,0.007741771,0.013485047,117073.9474,9700000,174537.6852,0.007741771
P18-44,Linear TV Regional 4 Seven Network,3 Weeks,sevenplus,0,P18-44Linear TV Regional 4 Seven Network3 Weekssevenplus0,0.007634998,0.01108143,144003.8324,9700000,168398.764,0.007634998
P18-44,Linear TV Regional 4 Seven Network,3 Weeks,eightplus,0,P18-44Linear TV Regional 4 Seven Network3 Weekseightplus0,0.0071957,0.00930597,164409.2681,9700000,162086.7265,0.0071957
P18-44,Linear TV Regional 4 Seven Network,3 Weeks,nineplus,0,P18-44Linear TV Regional 4 Seven Network3 Weeksnineplus0,0.00728421,0.009984588,195139.7416,9700000,207799.4387,0.00728421
P18-44,Linear TV Regional 4 Seven Network,2 Weeks,oneplus,0,P18-44Linear TV Regional 4 Seven Network2 Weeksoneplus0,0.085450226,5273.839401,-0.719397416,9700000,0,0.085450226
P18-44,Linear TV Regional 4 Seven Network,2 Weeks,twoplus,0,P18-44Linear TV Regional 4 Seven Network2 Weekstwoplus0,-0.695250485,0.483986269,-204210.4086,9700000,27105.21876,-0.695250485
P18-44,Linear TV Regional 4 Seven Network,2 Weeks,threeplus,0,P18-44Linear TV Regional 4 Seven Network2 Weeksthreeplus0,-0.220125909,0.177858825,-266292.6946,9700000,92984.63658,-0.220125909
P18-44,Linear TV Regional 4 Seven Network,2 Weeks,fourplus,0,P18-44Linear TV Regional 4 Seven Network2 Weeksfourplus0,-0.00541822,0.033943106,-35784.20991,9700000,260555.6437,-0.00541822
P18-44,Linear TV Regional 4 Seven Network,2 Weeks,fiveplus,0,P18-44Linear TV Regional 4 Seven Network2 Weeksfiveplus0,0.007043221,0.014188416,89364.45542,9700000,162445.0889,0.007043221
P18-44,Linear TV Regional 4 Seven Network,2 Weeks,sixplus,0,P18-44Linear TV Regional 4 Seven Network2 Weekssixplus0,0.007116586,0.012396064,117073.9474,9700000,174537.6852,0.007116586
P18-44,Linear TV Regional 4 Seven Network,2 Weeks,sevenplus,0,P18-44Linear TV Regional 4 Seven Network2 Weekssevenplus0,0.007018435,0.01018655,144003.8324,9700000,168398.764,0.007018435
P18-44,Linear TV Regional 4 Seven Network,2 Weeks,eightplus,0,P18-44Linear TV Regional 4 Seven Network2 Weekseightplus0,0.006614612,0.008554467,164409.2681,9700000,162086.7265,0.006614612
P18-44,Linear TV Regional 4 Seven Network,2 Weeks,nineplus,0,P18-44Linear TV Regional 4 Seven Network2 Weeksnineplus0,0.006695974,0.009178284,195139.7416,9700000,207799.4387,0.006695974
P18-44,Linear TV Regional 4 Seven Network,1 Week,oneplus,0,P18-44Linear TV Regional 4 Seven Network1 Weekoneplus0,0.0779435,5273.839401,-0.719397416,9700000,0,0.0779435
P18-44,Linear TV Regional 4 Seven Network,1 Week,twoplus,0,P18-44Linear TV Regional 4 Seven Network1 Weektwoplus0,-0.634173355,0.44146851,-204210.4086,9700000,27105.21876,-0.634173355
P18-44,Linear TV Regional 4 Seven Network,1 Week,threeplus,0,P18-44Linear TV Regional 4 Seven Network1 Weekthreeplus0,-0.200788045,0.162234087,-266292.6946,9700000,92984.63658,-0.200788045
P18-44,Linear TV Regional 4 Seven Network,1 Week,fourplus,0,P18-44Linear TV Regional 4 Seven Network1 Weekfourplus0,-0.004942234,0.030961235,-35784.20991,9700000,260555.6437,-0.004942234
P18-44,Linear TV Regional 4 Seven Network,1 Week,fiveplus,0,P18-44Linear TV Regional 4 Seven Network1 Weekfiveplus0,0.00642448,0.012941976,89364.45542,9700000,162445.0889,0.00642448
P18-44,Linear TV Regional 4 Seven Network,1 Week,sixplus,0,P18-44Linear TV Regional 4 Seven Network1 Weeksixplus0,0.0064914,0.011307081,117073.9474,9700000,174537.6852,0.0064914
P18-44,Linear TV Regional 4 Seven Network,1 Week,sevenplus,0,P18-44Linear TV Regional 4 Seven Network1 Weeksevenplus0,0.006401871,0.009291671,144003.8324,9700000,168398.764,0.006401871
P18-44,Linear TV Regional 4 Seven Network,1 Week,eightplus,0,P18-44Linear TV Regional 4 Seven Network1 Weekeightplus0,0.006033525,0.007802965,164409.2681,9700000,162086.7265,0.006033525
P18-44,Linear TV Regional 4 Seven Network,1 Week,nineplus,0,P18-44Linear TV Regional 4 Seven Network1 Weeknineplus0,0.006107739,0.00837198,195139.7416,9700000,207799.4387,0.006107739
P18-44,Linear TV Regional 4 Seven Network,5 Weeks,oneplus,0,P18-44Linear TV Regional 4 Seven Network5 Weeksoneplus0,0.103494417,5273.839401,-0.719397416,9700000,0,0.103494417
P18-44,Linear TV Regional 4 Seven Network,5 Weeks,twoplus,0,P18-44Linear TV Regional 4 Seven Network5 Weekstwoplus0,-0.842063824,0.586187765,-204210.4086,9700000,27105.21876,-0.842063824
P18-44,Linear TV Regional 4 Seven Network,5 Weeks,threeplus,0,P18-44Linear TV Regional 4 Seven Network5 Weeksthreeplus0,-0.26660904,0.215416581,-266292.6946,9700000,92984.63658,-0.26660904
P18-44,Linear TV Regional 4 Seven Network,5 Weeks,fourplus,0,P18-44Linear TV Regional 4 Seven Network5 Weeksfourplus0,-0.006562364,0.04111074,-35784.20991,9700000,260555.6437,-0.006562364
P18-44,Linear TV Regional 4 Seven Network,5 Weeks,fiveplus,0,P18-44Linear TV Regional 4 Seven Network5 Weeksfiveplus0,0.00853051,0.017184528,89364.45542,9700000,162445.0889,0.00853051
P18-44,Linear TV Regional 4 Seven Network,5 Weeks,sixplus,0,P18-44Linear TV Regional 4 Seven Network5 Weekssixplus0,0.008619367,0.015013692,117073.9474,9700000,174537.6852,0.008619367
P18-44,Linear TV Regional 4 Seven Network,5 Weeks,sevenplus,0,P18-44Linear TV Regional 4 Seven Network5 Weekssevenplus0,0.00850049,0.012337605,144003.8324,9700000,168398.764,0.00850049
P18-44,Linear TV Regional 4 Seven Network,5 Weeks,eightplus,0,P18-44Linear TV Regional 4 Seven Network5 Weekseightplus0,0.008011394,0.010360881,164409.2681,9700000,162086.7265,0.008011394
P18-44,Linear TV Regional 4 Seven Network,5 Weeks,nineplus,0,P18-44Linear TV Regional 4 Seven Network5 Weeksnineplus0,0.008109937,0.011116426,195139.7416,9700000,207799.4387,0.008109937
P18-44,Linear TV Regional 4 Seven Network,6 Weeks,oneplus,0,P18-44Linear TV Regional 4 Seven Network6 Weeksoneplus0,0.106525158,5273.839401,-0.719397416,9700000,0,0.106525158
P18-44,Linear TV Regional 4 Seven Network,6 Weeks,twoplus,0,P18-44Linear TV Regional 4 Seven Network6 Weekstwoplus0,-0.866722901,0.603353743,-204210.4086,9700000,27105.21876,-0.866722901
P18-44,Linear TV Regional 4 Seven Network,6 Weeks,threeplus,0,P18-44Linear TV Regional 4 Seven Network6 Weeksthreeplus0,-0.274416444,0.221724861,-266292.6946,9700000,92984.63658,-0.274416444
P18-44,Linear TV Regional 4 Seven Network,6 Weeks,fourplus,0,P18-44Linear TV Regional 4 Seven Network6 Weeksfourplus0,-0.006754537,0.042314631,-35784.20991,9700000,260555.6437,-0.006754537
P18-44,Linear TV Regional 4 Seven Network,6 Weeks,fiveplus,0,P18-44Linear TV Regional 4 Seven Network6 Weeksfiveplus0,0.008780319,0.017687762,89364.45542,9700000,162445.0889,0.008780319
P18-44,Linear TV Regional 4 Seven Network,6 Weeks,sixplus,0,P18-44Linear TV Regional 4 Seven Network6 Weekssixplus0,0.008871778,0.015453355,117073.9474,9700000,174537.6852,0.008871778
P18-44,Linear TV Regional 4 Seven Network,6 Weeks,sevenplus,0,P18-44Linear TV Regional 4 Seven Network6 Weekssevenplus0,0.008749419,0.0126989,144003.8324,9700000,168398.764,0.008749419
P18-44,Linear TV Regional 4 Seven Network,6 Weeks,eightplus,0,P18-44Linear TV Regional 4 Seven Network6 Weekseightplus0,0.008246001,0.01066429,164409.2681,9700000,162086.7265,0.008246001
P18-44,Linear TV Regional 4 Seven Network,6 Weeks,nineplus,0,P18-44Linear TV Regional 4 Seven Network6 Weeksnineplus0,0.008347429,0.011441961,195139.7416,9700000,207799.4387,0.008347429
P18-44,Linear TV Regional 4 Seven Network,7 Weeks,oneplus,0,P18-44Linear TV Regional 4 Seven Network7 Weeksoneplus0,0.109555898,5273.839401,-0.719397416,9700000,0,0.109555898
P18-44,Linear TV Regional 4 Seven Network,7 Weeks,twoplus,0,P18-44Linear TV Regional 4 Seven Network7 Weekstwoplus0,-0.891381979,0.620519722,-204210.4086,9700000,27105.21876,-0.891381979
P18-44,Linear TV Regional 4 Seven Network,7 Weeks,threeplus,0,P18-44Linear TV Regional 4 Seven Network7 Weeksthreeplus0,-0.282223849,0.22803314,-266292.6946,9700000,92984.63658,-0.282223849
P18-44,Linear TV Regional 4 Seven Network,7 Weeks,fourplus,0,P18-44Linear TV Regional 4 Seven Network7 Weeksfourplus0,-0.00694671,0.043518522,-35784.20991,9700000,260555.6437,-0.00694671
P18-44,Linear TV Regional 4 Seven Network,7 Weeks,fiveplus,0,P18-44Linear TV Regional 4 Seven Network7 Weeksfiveplus0,0.009030127,0.018190995,89364.45542,9700000,162445.0889,0.009030127
P18-44,Linear TV Regional 4 Seven Network,7 Weeks,sixplus,0,P18-44Linear TV Regional 4 Seven Network7 Weekssixplus0,0.009124188,0.015893017,117073.9474,9700000,174537.6852,0.009124188
P18-44,Linear TV Regional 4 Seven Network,7 Weeks,sevenplus,0,P18-44Linear TV Regional 4 Seven Network7 Weekssevenplus0,0.008998349,0.013060196,144003.8324,9700000,168398.764,0.008998349
P18-44,Linear TV Regional 4 Seven Network,7 Weeks,eightplus,0,P18-44Linear TV Regional 4 Seven Network7 Weekseightplus0,0.008480607,0.010967699,164409.2681,9700000,162086.7265,0.008480607
