Key,Demographic,Ad Duration,Platform,Building,Reinforcing,Impacting,Activating,Active 1 Sec,Active 2 Sec,Active 3 Sec,Active 4 Sec,Active 5 Sec,Active 6 Sec,Active 7 Sec,Active 8 Sec,Active 9 Sec,Active 10 Sec,Passive 1 Sec,Passive 2 Sec,Passive 3 Sec,Passive 4 Sec,Passive 5 Sec,Passive 6 Sec,Passive 7 Sec,Passive 8 Sec,Passive 9 Sec,Passive 10 Sec,Any 1 Sec,Any 2 Sec,Any 3 Sec,Any 4 Sec,Any 5 Sec,Any 6 Sec,Any 7 Sec,Any 8 Sec,Any 9 Sec,Any 10 Sec
Linear TV Regional 4 SBS NetworkP25-5430sec,P25-54,30sec,Linear TV Regional 4 SBS Network,0.78,0.82,0.32,0.46,41.86688282,37.04567528,33.22739997,30.3017068,27.67888337,24.53998731,22.9809384,21.81568611,20.14934711,18.14171116,78.28512471,74.78335234,69.59784668,64.18606892,61.67678471,59.03134894,56.09130934,53.86117926,51.67002403,49.50568897,39.34595639,45.07530278,48.61487765,50.81414359,52.40616873,53.43384714,56.00386003,57.52677997,59.05322041,61.40512688
Foxtel LinearP25-5430sec,P25-54,30sec,Foxtel Linear,0.78,0.82,0.32,0.46,37.94092797,34.43225915,31.37889211,29.97272263,28.18041025,26.91495223,25.39843754,23.97274879,22.83914174,21.56139585,70.02608265,66.25518732,61.89300497,60.46723557,59.3610592,57.57690412,55.46527151,53.86266078,52.95001697,51.07158168,52.11418958,54.93821707,56.49730523,57.88392855,59.56559604,60.23014564,60.69330505,61.47404413,62.27900552,62.53174901
YouTube TrueViewP25-5430sec,P25-54,30sec,YouTube TrueView,0.21,0.72,0.23,0.72,72.11553251,65.22334481,56.36089871,52.25642632,46.67032899,42.24096626,38.26391194,35.09998412,30.08930485,21.97718124,68.01316324,58.01862734,46.72299657,37.16427891,32.88220007,27.99094243,25.10451679,18.83610533,14.03689738,13.21239178,80.93809879,86.58507787,87.41913491,88.31716328,89.05289105,88.97734793,89.57074313,90.49121626,91.15464015,92.47357365
YouTube Instant ReserveP25-5430sec,P25-54,30sec,YouTube Instant Reserve,0.77,0.86,0.53,0.83,72.11553251,65.22334481,56.36089871,52.25642632,46.67032899,42.24096626,38.26391194,35.09998412,30.08930485,21.97718124,68.01316324,58.01862734,46.72299657,37.16427891,32.88220007,27.99094243,25.10451679,18.83610533,14.03689738,13.21239178,80.93809879,86.58507787,87.41913491,88.31716328,89.05289105,88.97734793,89.57074313,90.49121626,91.15464015,92.47357365
YouTube SelectP25-5430sec,P25-54,30sec,YouTube Select,0.77,0.86,0.53,0.83,72.11553251,65.22334481,56.36089871,52.25642632,46.67032899,42.24096626,38.26391194,35.09998412,30.08930485,21.97718124,68.01316324,58.01862734,46.72299657,37.16427891,32.88220007,27.99094243,25.10451679,18.83610533,14.03689738,13.21239178,80.93809879,86.58507787,87.41913491,88.31716328,89.05289105,88.97734793,89.57074313,90.49121626,91.15464015,92.47357365
YouTube OMG SelectP25-5430sec,P25-54,30sec,YouTube OMG Select,0.77,0.86,0.53,0.83,72.11553251,65.22334481,56.36089871,52.25642632,46.67032899,42.24096626,38.26391194,35.09998412,30.08930485,21.97718124,68.01316324,58.01862734,46.72299657,37.16427891,32.88220007,27.99094243,25.10451679,18.83610533,14.03689738,13.21239178,80.93809879,86.58507787,87.41913491,88.31716328,89.05289105,88.97734793,89.57074313,90.49121626,91.15464015,92.47357365
Nine NowP25-5430sec,P25-54,30sec,Nine Now,0.7,0.83,0.82,1,84.1862139,80.9625682,76.49876547,72.28681511,69.64379886,66.72542995,65.42211811,63.19561327,59.82902525,58.62119682,63.90542528,59.37366714,53.72188947,51.4130832,48.54420867,44.76128461,41.76095857,38.96174285,36.35015713,33.91362467,63.41684033,70.73173851,75.47023102,76.60938559,77.81515278,79.49201028,79.75574884,81.06531785,82.28186828,83.14757368
Ten PlayP25-5430sec,P25-54,30sec,Ten Play,0.7,0.83,0.82,1,84.1862139,80.9625682,76.49876547,72.28681511,69.64379886,66.72542995,65.42211811,63.19561327,59.82902525,58.62119682,63.90542528,59.37366714,53.72188947,51.4130832,48.54420867,44.76128461,41.76095857,38.96174285,36.35015713,33.91362467,63.41684033,70.73173851,75.47023102,76.60938559,77.81515278,79.49201028,79.75574884,81.06531785,82.28186828,83.14757368
Seven PlusP25-5430sec,P25-54,30sec,Seven Plus,0.7,0.83,0.82,1,84.1862139,80.9625682,76.49876547,72.28681511,69.64379886,66.72542995,65.42211811,63.19561327,59.82902525,58.62119682,63.90542528,59.37366714,53.72188947,51.4130832,48.54420867,44.76128461,41.76095857,38.96174285,36.35015713,33.91362467,63.41684033,70.73173851,75.47023102,76.60938559,77.81515278,79.49201028,79.75574884,81.06531785,82.28186828,83.14757368
SBS On DemandP25-5430sec,P25-54,30sec,SBS On Demand,0.7,0.83,0.82,1,84.1862139,80.9625682,76.49876547,72.28681511,69.64379886,66.72542995,65.42211811,63.19561327,59.82902525,58.62119682,63.90542528,59.37366714,53.72188947,51.4130832,48.54420867,44.76128461,41.76095857,38.96174285,36.35015713,33.91362467,63.41684033,70.73173851,75.47023102,76.60938559,77.81515278,79.49201028,79.75574884,81.06531785,82.28186828,83.14757368
KayoP25-5430sec,P25-54,30sec,Kayo,0.7,0.83,0.82,1,65.30288721,61.56019022,58.12311657,55.00188593,53.21208996,52.42800977,50.77412771,45.52512791,44.67452266,44.10042651,64.12718176,58.93085988,55.26927645,52.08634295,49.42614143,46.90233048,44.43697917,41.04238087,38.26375949,37.27824118,55.39641702,59.26224651,62.77533137,64.11993303,67.64679778,69.46936506,70.85567322,72.71900632,73.67833434,74.02280039
Foxtel GoP25-5430sec,P25-54,30sec,Foxtel Go,0.7,0.83,0.82,1,65.30288721,61.56019022,58.12311657,55.00188593,53.21208996,52.42800977,50.77412771,45.52512791,44.67452266,44.10042651,64.12718176,58.93085988,55.26927645,52.08634295,49.42614143,46.90233048,44.43697917,41.04238087,38.26375949,37.27824118,55.39641702,59.26224651,62.77533137,64.11993303,67.64679778,69.46936506,70.85567322,72.71900632,73.67833434,74.02280039
BingeP25-5430sec,P25-54,30sec,Binge,0.7,0.83,0.82,1,65.30288721,61.56019022,58.12311657,55.00188593,53.21208996,52.42800977,50.77412771,45.52512791,44.67452266,44.10042651,64.12718176,58.93085988,55.26927645,52.08634295,49.42614143,46.90233048,44.43697917,41.04238087,38.26375949,37.27824118,55.39641702,59.26224651,62.77533137,64.11993303,67.64679778,69.46936506,70.85567322,72.71900632,73.67833434,74.02280039
NetflixP25-5430sec,P25-54,30sec,Netflix,0.7,0.83,0.82,1,65.30288721,61.56019022,58.12311657,55.00188593,53.21208996,52.42800977,50.77412771,45.52512791,44.67452266,44.10042651,64.12718176,58.93085988,55.26927645,52.08634295,49.42614143,46.90233048,44.43697917,41.04238087,38.26375949,37.27824118,55.39641702,59.26224651,62.77533137,64.11993303,67.64679778,69.46936506,70.85567322,72.71900632,73.67833434,74.02280039
Optus SportP25-5430sec,P25-54,30sec,Optus Sport,0.7,0.83,0.82,1,65.30288721,61.56019022,58.12311657,55.00188593,53.21208996,52.42800977,50.77412771,45.52512791,44.67452266,44.10042651,64.12718176,58.93085988,55.26927645,52.08634295,49.42614143,46.90233048,44.43697917,41.04238087,38.26375949,37.27824118,55.39641702,59.26224651,62.77533137,64.11993303,67.64679778,69.46936506,70.85567322,72.71900632,73.67833434,74.02280039
Amazon PrimeP25-5430sec,P25-54,30sec,Amazon Prime,0.7,0.83,0.82,1,65.30288721,61.56019022,58.12311657,55.00188593,53.21208996,52.42800977,50.77412771,45.52512791,44.67452266,44.10042651,64.12718176,58.93085988,55.26927645,52.08634295,49.42614143,46.90233048,44.43697917,41.04238087,38.26375949,37.27824118,55.39641702,59.26224651,62.77533137,64.11993303,67.64679778,69.46936506,70.85567322,72.71900632,73.67833434,74.02280039
Samsung In-StreamP25-5430sec,P25-54,30sec,Samsung In-Stream,0.7,0.83,0.82,1,65.30288721,61.56019022,58.12311657,55.00188593,53.21208996,52.42800977,50.77412771,45.52512791,44.67452266,44.10042651,64.12718176,58.93085988,55.26927645,52.08634295,49.42614143,46.90233048,44.43697917,41.04238087,38.26375949,37.27824118,55.39641702,59.26224651,62.77533137,64.11993303,67.64679778,69.46936506,70.85567322,72.71900632,73.67833434,74.02280039
Linear TV Metro & RegionalP25-54Other,P25-54,Other,Linear TV Metro & Regional,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV MetroP25-54Other,P25-54,Other,Linear TV Metro,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV RegionalP25-54Other,P25-54,Other,Linear TV Regional,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Metro 5 Cap Seven NetworkP25-54Other,P25-54,Other,Linear TV Metro 5 Cap Seven Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Metro 5 Cap Nine NetworkP25-54Other,P25-54,Other,Linear TV Metro 5 Cap Nine Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Metro 5 Cap Ten NetworkP25-54Other,P25-54,Other,Linear TV Metro 5 Cap Ten Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Metro 5 Cap SBS NetworkP25-54Other,P25-54,Other,Linear TV Metro 5 Cap SBS Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Regional 4 Seven NetworkP25-54Other,P25-54,Other,Linear TV Regional 4 Seven Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Regional 4 Nine NetworkP25-54Other,P25-54,Other,Linear TV Regional 4 Nine Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Regional 4 Ten NetworkP25-54Other,P25-54,Other,Linear TV Regional 4 Ten Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Regional 4 SBS NetworkP25-54Other,P25-54,Other,Linear TV Regional 4 SBS Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Foxtel LinearP25-54Other,P25-54,Other,Foxtel Linear,0.78,0.82,0.32,0.46,34.01750587,29.02637627,26.36837229,25.17949064,23.83904014,21.41282959,19.40682306,17.18092384,16.06347549,14.86858048,69.64717935,65.5145781,61.7433923,60.14945225,58.65651903,56.07537944,54.14046586,51.98914576,49.91419677,47.72708356,59.72260868,62.35481172,63.48159789,64.38426185,65.56065984,66.14305169,66.86618658,68.21040969,69.2626976,69.66074794
YouTube TrueViewP25-54Other,P25-54,Other,YouTube TrueView,0.21,0.72,0.23,0.72,72.11553251,65.22334481,56.36089871,52.25642632,46.67032899,42.24096626,38.26391194,35.09998412,30.08930485,21.97718124,68.01316324,58.01862734,46.72299657,37.16427891,32.88220007,27.99094243,25.10451679,18.83610533,14.03689738,13.21239178,80.93809879,86.58507787,87.41913491,88.31716328,89.05289105,88.97734793,89.57074313,90.49121626,91.15464015,92.47357365
YouTube Instant ReserveP25-54Other,P25-54,Other,YouTube Instant Reserve,0.77,0.86,0.53,0.83,72.11553251,65.22334481,56.36089871,52.25642632,46.67032899,42.24096626,38.26391194,35.09998412,30.08930485,21.97718124,68.01316324,58.01862734,46.72299657,37.16427891,32.88220007,27.99094243,25.10451679,18.83610533,14.03689738,13.21239178,80.93809879,86.58507787,87.41913491,88.31716328,89.05289105,88.97734793,89.57074313,90.49121626,91.15464015,92.47357365
YouTube SelectP25-54Other,P25-54,Other,YouTube Select,0.77,0.86,0.53,0.83,72.11553251,65.22334481,56.36089871,52.25642632,46.67032899,42.24096626,38.26391194,35.09998412,30.08930485,21.97718124,68.01316324,58.01862734,46.72299657,37.16427891,32.88220007,27.99094243,25.10451679,18.83610533,14.03689738,13.21239178,80.93809879,86.58507787,87.41913491,88.31716328,89.05289105,88.97734793,89.57074313,90.49121626,91.15464015,92.47357365
YouTube OMG SelectP25-54Other,P25-54,Other,YouTube OMG Select,0.77,0.86,0.53,0.83,72.11553251,65.22334481,56.36089871,52.25642632,46.67032899,42.24096626,38.26391194,35.09998412,30.08930485,21.97718124,68.01316324,58.01862734,46.72299657,37.16427891,32.88220007,27.99094243,25.10451679,18.83610533,14.03689738,13.21239178,80.93809879,86.58507787,87.41913491,88.31716328,89.05289105,88.97734793,89.57074313,90.49121626,91.15464015,92.47357365
Nine NowP25-54Other,P25-54,Other,Nine Now,0.7,0.83,0.82,1,76.73526346,73.69315785,69.02871285,65.17466542,60.80573854,57.48993118,54.88597745,51.83336008,47.42634166,43.99200143,57.98262844,52.95131769,47.24861433,41.69499678,37.35435912,33.5031763,29.95817671,26.78827654,23.95378621,21.41921571,59.18803585,65.30601002,69.08390067,70.44118187,72.19616339,73.72640601,74.69410086,75.93191703,76.98171531,78.67329121
Ten PlayP25-54Other,P25-54,Other,Ten Play,0.7,0.83,0.82,1,76.73526346,73.69315785,69.02871285,65.17466542,60.80573854,57.48993118,54.88597745,51.83336008,47.42634166,43.99200143,57.98262844,52.95131769,47.24861433,41.69499678,37.35435912,33.5031763,29.95817671,26.78827654,23.95378621,21.41921571,59.18803585,65.30601002,69.08390067,70.44118187,72.19616339,73.72640601,74.69410086,75.93191703,76.98171531,78.67329121
Seven PlusP25-54Other,P25-54,Other,Seven Plus,0.7,0.83,0.82,1,76.73526346,73.69315785,69.02871285,65.17466542,60.80573854,57.48993118,54.88597745,51.83336008,47.42634166,43.99200143,57.98262844,52.95131769,47.24861433,41.69499678,37.35435912,33.5031763,29.95817671,26.78827654,23.95378621,21.41921571,59.18803585,65.30601002,69.08390067,70.44118187,72.19616339,73.72640601,74.69410086,75.93191703,76.98171531,78.67329121
SBS On DemandP25-54Other,P25-54,Other,SBS On Demand,0.7,0.83,0.82,1,76.73526346,73.69315785,69.02871285,65.17466542,60.80573854,57.48993118,54.88597745,51.83336008,47.42634166,43.99200143,57.98262844,52.95131769,47.24861433,41.69499678,37.35435912,33.5031763,29.95817671,26.78827654,23.95378621,21.41921571,59.18803585,65.30601002,69.08390067,70.44118187,72.19616339,73.72640601,74.69410086,75.93191703,76.98171531,78.67329121
KayoP25-54Other,P25-54,Other,Kayo,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
Foxtel GoP25-54Other,P25-54,Other,Foxtel Go,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
BingeP25-54Other,P25-54,Other,Binge,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
NetflixP25-54Other,P25-54,Other,Netflix,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
Optus SportP25-54Other,P25-54,Other,Optus Sport,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
Amazon PrimeP25-54Other,P25-54,Other,Amazon Prime,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
Samsung In-StreamP25-54Other,P25-54,Other,Samsung In-Stream,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
